year,country,code,gdp,pop,unemp,hc
2001,New Zealand,NZL,1.17211E+11,3880500,5.43,NA
2001,Nicaragua,NIC,6755105685,5145367,7.55,NA
2001,Niger,NER,5217521099,11751364,1.47,NA
2001,Nigeria,NGA,1.78274E+11,125394046,3.82,NA
2001,North America,NAC,1.39797E+13,316052361,4.979645703,NA
2001,North Macedonia,MKD,6806177853,2042844,30.52,NA
2001,Northern Mariana Islands,MNP,NA,58319,NA,NA
2001,Norway,NOR,3.74311E+11,4513751,3.74,NA
2001,Not classified,INX,NA,NA,NA,NA
2001,OECD members,OED,3.88475E+13,1209787876,6.62800556,NA
2001,Oman,OMN,44308746410,2294959,3.55,NA
2001,Other small states,OSS,1.76467E+11,21276754,13.19732067,NA
2001,Pacific island small states,PSS,5531081791,1984469,3.548302648,NA
2001,Pakistan,PAK,1.20904E+11,145978408,0.63,NA
2001,Palau,PLW,189962858.6,19390,NA,NA
2001,Panama,PAN,16743140579,3089641,3.78,NA
2001,Papua New Guinea,PNG,9596422233,5974627,2.81,NA
2001,Paraguay,PRY,18846817619,5428442,9.33,NA
2001,Peru,PER,86328605036,26799289,5.76,NA
2001,Philippines,PHL,1.34115E+11,79672869,3.7,NA
2001,Poland,POL,3.31052E+11,38248076,18.37,NA
2001,Portugal,PRT,2.25507E+11,10362722,3.83,NA
2001,Post-demographic dividend,PST,3.68609E+13,1025401797,6.375985862,NA
2001,Pre-demographic dividend,PRE,6.08091E+11,566366083,5.070769631,NA
2001,Puerto Rico,PRI,97881399724,3818774,11.4,NA
2001,Qatar,QAT,37449372368,615013,0.6,NA
2001,Romania,ROU,1.1569E+11,22131970,6.56,NA
2001,Russian Federation,RUS,1.0001E+12,145976482,8.98,NA
2001,Rwanda,RWA,3020948720,8231150,0.82,NA
2001,Samoa,WSM,532746564.3,175394,4.96,NA
2001,San Marino,SMR,1797418631,27818,NA,NA
2001,Sao Tome and Principe,STP,121710018.2,144760,15.73,NA
2001,Saudi Arabia,SAU,3.74632E+11,21202646,4.62,NA
2001,Senegal,SEN,12057184107,10036102,5.62,NA
2001,Serbia,SRB,28260927884,7503433,12.8,NA
2001,Seychelles,SYC,776254738,81202,NA,NA
2001,Sierra Leone,SLE,1297819716,4754069,3.43,NA
2001,Singapore,SGP,1.34889E+11,4138012,3.76,NA
2001,Sint Maarten (Dutch part),SXM,NA,30600,NA,NA
2001,Slovak Republic,SVK,57424671557,5378867,19.38,NA
2001,Slovenia,SVN,38026207577,1992060,5.68,NA
2001,Small states,SST,2.32202E+11,29820320,12.18790805,NA
2001,Solomon Islands,SLB,562771374.8,423949,2.11,NA
2001,Somalia,SOM,NA,9186719,13.51,NA
2001,South Africa,ZAF,2.7421E+11,45571272,30.69,NA
2001,South Asia,SAS,1.16145E+12,1416822995,5.109440448,NA
2001,South Asia (IDA & IBRD),TSA,1.16145E+12,1416822995,5.109440448,NA
2001,South Sudan,SSD,NA,6447791,12.7,NA
2001,Spain,ESP,1.19781E+12,40850412,10.35,NA
2001,Sri Lanka,LKA,33742158886,18911727,7.9,NA
2001,St. Kitts and Nevis,KNA,651345330,44602,NA,NA
2001,St. Lucia,LCA,1187952427,158184,18.34,NA
2001,St. Martin (French part),MAF,NA,29847,NA,NA
2001,St. Vincent and the Grenadines,VCT,521062204.4,107893,21.1,NA
2001,Sub-Saharan Africa,SSF,8.51624E+11,682956023,6.575162264,NA
2001,Sub-Saharan Africa (excluding high income),SSA,8.50846E+11,682874821,6.575162264,NA
2001,Sub-Saharan Africa (IDA & IBRD countries),TSS,8.51624E+11,682956023,6.575162264,NA
2001,Sudan,SDN,36266634327,27971077,15.41,NA
2001,Suriname,SUR,2810131626,476574,11.83,NA
2001,Sweden,SWE,4.04507E+11,8895960,4.73,NA
2001,Switzerland,CHE,5.0778E+11,7229854,2.49,NA
2001,Syrian Arab Republic,SYR,NA,16766555,11.63,NA
2001,Tajikistan,TJK,2830446886,6318510,14.55,NA
2001,Tanzania,TZA,18024545018,34385849,2.99,NA
2001,Thailand,THA,2.25211E+11,63539190,2.6,NA
2001,Timor-Leste,TLS,659343478.3,901214,3.35,NA
2001,Togo,TGO,2773675100,5062571,4.44,NA
2001,Tonga,TON,349365678.3,98482,4.17,NA
2001,Trinidad and Tobago,TTO,12917152080,1271627,3.66,NA
2001,Tunisia,TUN,30248502537,9793915,14.4,NA
2001,Turkey,TUR,4.93432E+11,64192243,8.38,NA
2001,Turkmenistan,TKM,11220825732,4564087,10.7,NA
2001,Turks and Caicos Islands,TCA,NA,21578,NA,NA
2001,Tuvalu,TUV,29483214.84,9478,NA,NA
2001,Uganda,UGA,13712703140,24388974,3.14,NA
2001,Ukraine,UKR,97629786737,48662400,11.06,NA
2001,United Arab Emirates,ARE,2.01008E+11,3302722,2.41,NA
2001,United Kingdom,GBR,2.17557E+12,59119673,4.7,NA
2001,United States,USA,1.27463E+13,284968955,4.73,NA
2001,Upper middle income,UMC,8.46306E+12,2201118779,5.774583841,NA
2001,Uruguay,URY,28734675664,3325471,15.05,NA
2001,Uzbekistan,UZB,25137898409,24964450,10.89,NA
2001,Vanuatu,VUT,503914364.3,189209,4.69,NA
2001,"Venezuela, RB",VEN,2.98768E+11,24646471,13.04,NA
2001,Vietnam,VNM,64933025784,80742500,2.76,NA
2001,Virgin Islands (U.S.),VIR,NA,108549,6.83,NA
2001,West Bank and Gaza,PSE,5639569408,2997784,21.49,NA
2001,World,WLD,5.0976E+13,6193671694,5.869660522,NA
2001,"Yemen, Rep.",YEM,21119738902,17918369,11.69,NA
2001,Zambia,ZMB,10407395447,10692197,13.5,NA
2001,Zimbabwe,ZWE,17464623555,11923906,5.3,NA
2002,Afghanistan,AFG,7465114629,22600774,11.68,NA
2002,Africa Eastern and Southern,AFE,5.4742E+11,419223717,7.937704647,NA
2002,Africa Western and Central,AFW,3.58312E+11,281842480,4.714486057,NA
2002,Albania,ALB,7849398817,3051010,16.61,NA
2002,Algeria,DZA,1.2012E+11,31855110,25.9,NA
2002,American Samoa,ASM,620964125.6,59077,NA,NA
2002,Andorra,AND,2984581731,70048,NA,NA
2002,Angola,AGO,42824774451,17519418,3.88,NA
2002,Antigua and Barbuda,ATG,962084840.1,78298,NA,NA
2002,Arab World,ARB,1.41234E+12,294665202,12.31953713,NA
2002,Argentina,ARG,2.58282E+11,37681743,19.59,NA
2002,Armenia,ARM,5343241952,3033976,10.84,NA
2002,Aruba,ABW,2423084692,94992,NA,NA
2002,Australia,AUS,9.00166E+11,19651400,6.37,NA
2002,Austria,AUT,3.46387E+11,8081957,4.85,NA
2002,Azerbaijan,AZE,16059770746,8171950,10.04,NA
2002,"Bahamas, The",BHS,9917894277,307657,9.05,NA
2002,Bahrain,BHR,16159920213,735140,0.98,NA
2002,Bangladesh,BGD,73115069176,132478077,3.96,NA
2002,Barbados,BRB,4160000000,273423,10.32,NA
2002,Belarus,BLR,30833847252,9865548,10.58,NA
2002,Belgium,BEL,4.17298E+11,10332785,6.91,NA
2002,Belize,BLZ,1047597452,262387,10.04,NA
2002,Benin,BEN,7187520143,7295400,0.69,NA
2002,Bermuda,BMU,6261580875,62912,NA,NA
2002,Bhutan,BTN,795878852.3,616025,1.86,NA
2002,Bolivia,BOL,14048868261,8742822,2.91,NA
2002,Bosnia and Herzegovina,BIH,12433466464,3759389,27.65,NA
2002,Botswana,BWA,9106061525,1704637,21.13,NA
2002,Brazil,BRA,1.60773E+12,179537523,9.37,NA
2002,British Virgin Islands,VGB,NA,21128,NA,NA
2002,Brunei Darussalam,BRN,12775897690,346777,5.73,NA
2002,Bulgaria,BGR,35810138200,7837161,18.11,NA
2002,Burkina Faso,BFA,6320987431,12293097,2.71,NA
2002,Burundi,BDI,1558481627,6704118,1.89,NA
2002,Cabo Verde,CPV,1020546411,442955,10.81,NA
2002,Cambodia,KHM,6002175105,12637719,1.21,NA
2002,Cameroon,CMR,19351478900,16357605,6.68,NA
2002,Canada,CAN,1.26904E+12,31360079,7.67,NA
2002,Caribbean small states,CSS,51952563886,6604966,11.14187018,NA
2002,Cayman Islands,CYM,NA,45347,NA,NA
2002,Central African Republic,CAF,1666294636,3802129,4.49,NA
2002,Central Europe and the Baltics,CEB,9.84768E+11,106959751,13.74528171,NA
2002,Chad,TCD,4678927023,9019226,1.16,NA
2002,Channel Islands,CHI,NA,149591,5.96,NA
2002,Chile,CHL,1.53937E+11,15684413,10.17,NA
2002,China,CHN,2.63912E+12,1280400000,4.2,NA
2002,Colombia,COL,2.00856E+11,40875363,15.63,NA
2002,Comoros,COM,736048665.7,569480,4.61,NA
2002,"Congo, Dem. Rep.",COD,13767369914,49871670,2.92,NA
2002,"Congo, Rep.",COG,8881959632,3310376,20.04,NA
2002,Costa Rica,CRI,26169890138,4100922,6.33,NA
2002,Cote d'Ivoire,CIV,21976556653,17231539,4.96,NA
2002,Croatia,HRV,50787868294,4302174,15.05,NA
2002,Cuba,CUB,40532156423,11199664,3.31,NA
2002,Curacao,CUW,NA,129205,NA,NA
2002,Cyprus,CYP,19970084847,976968,3.3,NA
2002,Czech Republic,CZE,1.59805E+11,10196916,7.02,NA
2002,Denmark,DNK,3.02078E+11,5375931,4.27,NA
2002,Djibouti,DJI,NA,746947,11.69,NA
2002,Dominica,DMA,377336327.8,69840,NA,NA
2002,Dominican Republic,DOM,36746427434,8724974,6.78,NA
2002,Early-demographic dividend,EAR,5.81647E+12,2560101448,6.649823679,NA
2002,East Asia & Pacific,EAS,1.16734E+13,2083186086,4.219847064,NA
2002,East Asia & Pacific (excluding high income),EAP,3.80789E+12,1849607527,4.113551398,NA
2002,East Asia & Pacific (IDA & IBRD countries),TEA,3.80028E+12,1826238741,4.129555113,NA
2002,Ecuador,ECU,50304775101,13143465,4.95,NA
2002,"Egypt, Arab Rep.",EGY,1.44611E+11,71485044,10.01,NA
2002,El Salvador,SLV,16083369824,5962139,5.73,NA
2002,Equatorial Guinea,GNQ,6582228040,658388,8.57,NA
2002,Eritrea,ERI,1631172681,2481059,6.89,NA
2002,Estonia,EST,15904101308,1379350,10.03,NA
2002,Eswatini,SWZ,3306579959,1019054,25.74,NA
2002,Ethiopia,ETH,14374794289,70142090,3.11,NA
2002,Euro area,EMU,1.15733E+13,324125339,8.614644656,NA
2002,Europe & Central Asia,ECS,1.81876E+13,863936837,9.13322816,NA
2002,Europe & Central Asia (excluding high income),ECA,2.08916E+12,391008840,9.692253191,NA
2002,Europe & Central Asia (IDA & IBRD countries),TEC,2.47774E+12,433541378,10.65225134,NA
2002,European Union,EUU,1.31119E+13,430881947,9.541742345,NA
2002,Faroe Islands,FRO,NA,47235,NA,NA
2002,Fiji,FJI,2830821562,815257,3.98,NA
2002,Finland,FIN,2.18257E+11,5200598,10.42,NA
2002,Fragile and conflict affected situations,FCS,9.58919E+11,601848734,5.80559094,NA
2002,France,FRA,2.40684E+12,61805266,8.7,NA
2002,French Polynesia,PYF,NA,248976,11.71,NA
2002,Gabon,GAB,12727709939,1288310,17.29,NA
2002,"Gambia, The",GMB,1123137975,1404263,9.56,NA
2002,Georgia,GEO,7362288339,3978515,12.59,NA
2002,Germany,DEU,3.16481E+12,82488495,8.48,NA
2002,Ghana,GHA,19963383183,20246376,8.3,NA
2002,Gibraltar,GIB,NA,32097,NA,NA
2002,Greece,GRC,2.69879E+11,10902022,9.98,NA
2002,Greenland,GRL,1814412742,56609,NA,NA
2002,Grenada,GRD,654959547.9,103636,NA,NA
2002,Guam,GUM,4370607843,157173,11.39,NA
2002,Guatemala,GTM,31126466838,12147518,2.81,NA
2002,Guinea,GIN,5505154914,8586077,4.55,NA
2002,Guinea-Bissau,GNB,668959121.5,1254454,3.17,NA
2002,Guyana,GUY,2810624192,744789,11.81,NA
2002,Haiti,HTI,9793586173,8754148,10.54,NA
2002,Heavily indebted poor countries (HIPC),HPC,3.22313E+11,499113608,5.197733738,NA
2002,High income,HIC,3.94603E+13,1089036403,7.011811007,NA
2002,Honduras,HND,11265166702,6929267,4.02,NA
2002,"Hong Kong SAR, China",HKG,1.56817E+11,6744100,7.28,NA
2002,Hungary,HUN,1.16652E+11,10158608,5.61,NA
2002,IBRD only,IBD,1.22164E+13,4077663917,6.4241597,NA
2002,Iceland,ISL,11128934120,287523,2.99,NA
2002,IDA & IBRD total,IBT,1.31421E+13,5209100179,6.051526821,NA
2002,IDA blend,IDB,4.43984E+11,377512139,3.523695749,NA
2002,IDA only,IDX,4.82841E+11,753924123,4.770935632,NA
2002,IDA total,IDA,9.30279E+11,1131436262,4.391432733,NA
2002,India,IND,9.50313E+11,1093317187,5.77,NA
2002,Indonesia,IDN,4.91078E+11,217357790,6.6,NA
2002,"Iran, Islamic Rep.",IRN,3.41706E+11,67284801,12.8,NA
2002,Iraq,IRQ,1.09432E+11,24931922,9.07,NA
2002,Ireland,IRL,1.87054E+11,3931947,4.22,NA
2002,Isle of Man,IMN,3909950298,78318,NA,NA
2002,Israel,ISR,1.74527E+11,6570000,12.89,NA
2002,Italy,ITA,2.11439E+12,57059007,9.21,NA
2002,Jamaica,JAM,12783749763,2692843,14.19,NA
2002,Japan,JPN,5.37701E+12,127445000,5.4,NA
2002,Jordan,JOR,16466848428,5317514,15.3,NA
2002,Kazakhstan,KAZ,83311937131,14858948,9.33,NA
2002,Kenya,KEN,27337613464,33751746,2.94,NA
2002,Kiribati,KIR,148655986.5,87308,NA,NA
2002,"Korea, Dem. People's Rep.",PRK,NA,23339453,2.99,NA
2002,"Korea, Rep.",KOR,8.18449E+11,47644736,3.3,NA
2002,Kosovo,XKX,3967626703,1702310,NA,NA
2002,Kuwait,KWT,76149337055,2136991,1.1,NA
2002,Kyrgyz Republic,KGZ,3375059333,4990700,12.55,NA
2002,Lao PDR,LAO,4012427673,5493247,1.73,NA
2002,Late-demographic dividend,LTE,7.83862E+12,2073757388,5.536390989,NA
2002,Latin America & Caribbean,LCN,3.96665E+12,535509387,9.083827829,NA
2002,Latin America & Caribbean (excluding high income),LAC,3.3702E+12,485108963,8.634592724,NA
2002,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.79799E+12,519420841,9.183210525,NA
2002,Latvia,LVA,18768053925,2310173,13.83,NA
2002,Least developed countries: UN classification,LDC,4.10892E+11,691061433,4.375683772,NA
2002,Lebanon,LBN,23592210160,4182205,8.12,NA
2002,Lesotho,LSO,1705369525,2029832,33.58,NA
2002,Liberia,LBR,1868711653,3024727,2.33,NA
2002,Libya,LBY,46727316323,5531097,19.23,NA
2002,Liechtenstein,LIE,NA,33885,NA,NA
2002,Lithuania,LTU,27589296906,3443067,13.01,NA
2002,Low & middle income,LMY,1.2339E+13,5158616199,5.855526835,NA
2002,Low income,LIC,2.33097E+11,409752737,5.070950105,NA
2002,Lower middle income,LMC,3.26391E+12,2530679514,5.735660873,NA
2002,Luxembourg,LUX,43407294086,446175,2.62,NA
2002,"Macao SAR, China",MAC,10869092765,448813,6.3,NA
2002,Madagascar,MDG,7178924839,16765122,5.2,NA
2002,Malawi,MWI,4229142782,11713663,6.05,NA
2002,Malaysia,MYS,1.72171E+11,24208391,3.48,NA
2002,Maldives,MDV,1669051580,294185,3.48,NA
2002,Mali,MLI,7227740601,11616890,6.97,NA
2002,Malta,MLT,7207083525,395969,6.9,NA
2002,Marshall Islands,MHL,148546687,52368,NA,NA
2002,Mauritania,MRT,3898219925,2778097,10,NA
2002,Mauritius,MUS,7058668651,1204621,8.21,NA
2002,Mexico,MEX,9.11152E+11,101684764,3,NA
2002,"Micronesia, Fed. Sts.",FSM,298726044.2,107027,NA,NA
2002,Middle East & North Africa,MEA,1.89302E+12,327362274,12.16596752,NA
2002,Middle East & North Africa (excluding high income),MNA,9.66552E+11,289264351,13.25416382,NA
2002,Middle East & North Africa (IDA & IBRD countries),TMN,9.61689E+11,286188978,13.15468317,NA
2002,Middle income,MIC,1.21086E+13,4748863462,5.913774679,NA
2002,Moldova,MDA,4837680701,2910504,6.8,NA
2002,Monaco,MCO,4607420522,32804,NA,NA
2002,Mongolia,MNG,4137312960,2443261,6.2,NA
2002,Montenegro,MNE,3088075153,609828,30.64,NA
2002,Morocco,MAR,63656943581,29454765,11.59,NA
2002,Mozambique,MOZ,6286722378,18764147,2.95,NA
2002,Myanmar,MMR,20734220556,47702163,0.83,NA
2002,Namibia,NAM,7734477065,1851519,21.25,NA
2002,Nauru,NRU,NA,10102,NA,NA
2002,Nepal,NPL,11436744719,24725625,1.73,NA
2002,Netherlands,NLD,7.58357E+11,16148929,2.55,NA
2002,New Caledonia,NCL,NA,221490,16.89,NA
2002,New Zealand,NZL,1.2269E+11,3948500,5.28,NA
2002,Nicaragua,NIC,6806035054,5219324,7.6,NA
2002,Niger,NER,5474143339,12189988,1.86,NA
2002,Nigeria,NGA,2.05602E+11,128596079,3.85,NA
2002,North America,NAC,1.42436E+13,319048184,5.973513082,NA
2002,North Macedonia,MKD,6907839381,2048930,31.94,NA
2002,Northern Mariana Islands,MNP,1457000000,58412,NA,NA
2002,Norway,NOR,3.79724E+11,4538159,4.02,NA
2002,Not classified,INX,NA,NA,NA,NA
2002,OECD members,OED,3.94449E+13,1218855820,7.176572426,NA
2002,Oman,OMN,43820949280,2334860,3.59,NA
2002,Other small states,OSS,1.84582E+11,21639144,12.97579093,NA
2002,Pacific island small states,PSS,5639246993,2006091,3.604327825,NA
2002,Pakistan,PAK,1.23936E+11,149549695,0.64,NA
2002,Palau,PLW,196762372.8,19642,NA,NA
2002,Panama,PAN,17116370199,3149195,3.81,NA
2002,Papua New Guinea,PNG,9581173467,6098621,2.75,NA
2002,Paraguay,PRY,18842783571,5531958,9.39,NA
2002,Peru,PER,91036560494,27100964,5.8,NA
2002,Philippines,PHL,1.39099E+11,81365260,3.63,NA
2002,Poland,POL,3.37792E+11,38230364,19.9,NA
2002,Portugal,PRT,2.27245E+11,10419631,4.5,NA
2002,Post-demographic dividend,PST,3.74157E+13,1030561691,6.767891047,NA
2002,Pre-demographic dividend,PRE,6.41355E+11,582828758,5.143209461,NA
2002,Puerto Rico,PRI,98778442997,3823701,11.94,NA
2002,Qatar,QAT,40139043095,640872,0.62,NA
2002,Romania,ROU,1.22287E+11,21730496,8.11,NA
2002,Russian Federation,RUS,1.04711E+12,145306497,7.88,NA
2002,Rwanda,RWA,3419474470,8427061,0.89,NA
2002,Samoa,WSM,555889054.3,176410,5.07,NA
2002,San Marino,SMR,1803005013,28175,NA,NA
2002,Sao Tome and Principe,STP,124602917.1,147450,17.63,NA
2002,Saudi Arabia,SAU,3.64071E+11,21805322,5.27,NA
2002,Senegal,SEN,12065466980,10283694,5.65,NA
2002,Serbia,SRB,30064089626,7496522,13.8,NA
2002,Seychelles,SYC,785669398.2,83723,NA,NA
2002,Sierra Leone,SLE,1640668859,4965770,3.45,NA
2002,Singapore,SGP,1.4017E+11,4175950,5.65,NA
2002,Sint Maarten (Dutch part),SXM,NA,30777,NA,NA
2002,Slovak Republic,SVK,60014204964,5376912,18.72,NA
2002,Slovenia,SVN,39359253571,1994530,5.92,NA
2002,Small states,SST,2.4222E+11,30250201,12.0028118,NA
2002,Solomon Islands,SLB,547033211.3,435434,2.14,NA
2002,Somalia,SOM,NA,9501335,13.57,NA
2002,South Africa,ZAF,2.84357E+11,46150913,33.29,NA
2002,South Asia,SAS,1.20381E+12,1442644044,5.188118307,NA
2002,South Asia (IDA & IBRD),TSA,1.20381E+12,1442644044,5.188118307,NA
2002,South Sudan,SSD,NA,6688225,12.75,NA
2002,Spain,ESP,1.23052E+12,41431558,11.15,NA
2002,Sri Lanka,LKA,35079926055,19062476,8.76,NA
2002,St. Kitts and Nevis,KNA,660253878.3,45168,NA,NA
2002,St. Lucia,LCA,1192899661,159392,20.39,NA
2002,St. Martin (French part),MAF,NA,30913,NA,NA
2002,St. Vincent and the Grenadines,VCT,553999668.7,108095,20.93,NA
2002,Sub-Saharan Africa,SSF,9.05644E+11,701066197,6.725890757,NA
2002,Sub-Saharan Africa (excluding high income),SSA,9.04856E+11,700982474,6.725890757,NA
2002,Sub-Saharan Africa (IDA & IBRD countries),TSS,9.05644E+11,701066197,6.725890757,NA
2002,Sudan,SDN,38597590250,28704786,15.48,NA
2002,Suriname,SUR,2888815337,482228,11.08,NA
2002,Sweden,SWE,4.13394E+11,8924958,4.97,NA
2002,Switzerland,CHE,5.07752E+11,7284753,2.92,NA
2002,Syrian Arab Republic,SYR,NA,17084628,10.98,NA
2002,Tajikistan,TJK,3136135256,6426861,14.25,NA
2002,Tanzania,TZA,19303061141,35334790,3.11,NA
2002,Thailand,THA,2.39059E+11,64069093,1.82,NA
2002,Timor-Leste,TLS,615162920.5,922699,3.38,NA
2002,Togo,TGO,2879813177,5197040,4.48,NA
2002,Tonga,TON,366302971.1,99023,4.68,NA
2002,Trinidad and Tobago,TTO,13942348940,1277210,3.69,NA
2002,Tunisia,TUN,30648556269,9871261,14.55,NA
2002,Turkey,TUR,5.25247E+11,65145357,10.36,NA
2002,Turkmenistan,TKM,11249683443,4610018,9.87,NA
2002,Turks and Caicos Islands,TCA,NA,23230,NA,NA
2002,Tuvalu,TUV,31808312.56,9593,NA,NA
2002,Uganda,UGA,14910190415,25167261,3.5,NA
2002,Ukraine,UKR,1.02755E+11,48202470,10.14,NA
2002,United Arab Emirates,ARE,2.05899E+11,3478769,2.56,NA
2002,United Kingdom,GBR,2.22297E+12,59370479,5.04,NA
2002,United States,USA,1.29683E+13,287625193,5.78,NA
2002,Upper middle income,UMC,8.84472E+12,2218183948,6.064703013,NA
2002,Uruguay,URY,26512908471,3326046,16.65,NA
2002,Uzbekistan,UZB,26136749834,25271850,9.87,NA
2002,Vanuatu,VUT,477719289.4,193927,4.74,NA
2002,"Venezuela, RB",VEN,2.7231E+11,25100407,16.17,NA
2002,Vietnam,VNM,69037326106,81534406,2.12,NA
2002,Virgin Islands (U.S.),VIR,3980912285,108509,6.85,NA
2002,West Bank and Gaza,PSE,4935232770,3075373,27.47,NA
2002,World,WLD,5.20816E+13,6272753009,6.110880076,NA
2002,"Yemen, Rep.",YEM,21950849521,18443684,11.89,NA
2002,Zambia,ZMB,10876354172,10971704,14.18,NA
2002,Zimbabwe,ZWE,15911315808,11954293,5.03,NA
2003,Afghanistan,AFG,8124454292,23680871,11.68,NA
2003,Africa Eastern and Southern,AFE,5.647E+11,430246635,7.802388884,NA
2003,Africa Western and Central,AFW,3.79355E+11,289469530,4.679017573,NA
2003,Albania,ALB,8283474557,3039616,16.61,NA
2003,Algeria,DZA,1.28768E+11,32264159,23.72,NA
2003,American Samoa,ASM,626959641.3,59495,NA,NA
2003,Andorra,AND,3244067347,73180,NA,NA
2003,Angola,AGO,44105170975,18121477,3.88,NA
2003,Antigua and Barbuda,ATG,1020546346,79311,NA,NA
2003,Arab World,ARB,1.47853E+12,301113869,12.27405152,NA
2003,Argentina,ARG,2.81106E+11,38087866,15.36,NA
2003,Armenia,ARM,6091295825,3017938,10.72,NA
2003,Aruba,ABW,2470953875,97016,NA,NA
2003,Australia,AUS,9.27045E+11,19895400,5.93,NA
2003,Austria,AUT,3.49648E+11,8121423,4.78,NA
2003,Azerbaijan,AZE,17699200325,8234100,9.17,NA
2003,"Bahamas, The",BHS,9792479896,313123,10.84,NA
2003,Bahrain,BHR,17177420213,778708,1,NA
2003,Bangladesh,BGD,76580407159,134791598,4.32,NA
2003,Barbados,BRB,4250500000,274331,11,NA
2003,Belarus,BLR,33005534487,9796749,9.88,NA
2003,Belgium,BEL,4.2163E+11,10376133,7.68,NA
2003,Belize,BLZ,1145376097,269428,10.38,NA
2003,Benin,BEN,7435027918,7520556,0.73,NA
2003,Bermuda,BMU,6475145032,63325,NA,NA
2003,Bhutan,BTN,858142861.4,627840,1.8,NA
2003,Bolivia,BOL,14429780945,8905820,2.9,NA
2003,Bosnia and Herzegovina,BIH,12930805087,3762179,28.64,NA
2003,Botswana,BWA,9527298351,1734387,23.8,NA
2003,Brazil,BRA,1.62607E+12,181809244,9.99,NA
2003,British Virgin Islands,VGB,NA,21674,NA,NA
2003,Brunei Darussalam,BRN,13146904070,353295,5.82,NA
2003,Bulgaria,BGR,37655019586,7775327,13.73,NA
2003,Burkina Faso,BFA,6814182089,12654624,2.78,NA
2003,Burundi,BDI,1539410052,6909161,1.89,NA
2003,Cabo Verde,CPV,1063167076,449925,10.81,NA
2003,Cambodia,KHM,6512713850,12856171,1.27,NA
2003,Cameroon,CMR,20235298726,16800869,5.9,NA
2003,Canada,CAN,1.31741E+12,31644028,7.57,NA
2003,Caribbean small states,CSS,54873681577,6650981,10.17643329,NA
2003,Cayman Islands,CYM,NA,46624,NA,NA
2003,Central African Republic,CAF,1576356630,3881185,4.49,NA
2003,Central Europe and the Baltics,CEB,1.02481E+12,106624167,12.9575382,NA
2003,Chad,TCD,5367743079,9373913,1.22,NA
2003,Channel Islands,CHI,NA,150070,5.99,NA
2003,Chile,CHL,1.60235E+11,15849649,9.77,NA
2003,China,CHN,2.90404E+12,1288400000,4.6,NA
2003,Colombia,COL,2.08726E+11,41483872,14.19,NA
2003,Comoros,COM,751534184.8,583213,4.61,NA
2003,"Congo, Dem. Rep.",COD,14535289345,51425583,2.92,NA
2003,"Congo, Rep.",COG,8954193419,3406915,20.03,NA
2003,Costa Rica,CRI,27299691366,4164053,6.56,NA
2003,Cote d'Ivoire,CIV,21677777466,17599613,5.18,NA
2003,Croatia,HRV,53650170223,4303399,13.92,NA
2003,Cuba,CUB,42069435823,11229185,2.33,NA
2003,Curacao,CUW,NA,131897,NA,NA
2003,Cyprus,CYP,20493957311,993562,4.14,NA
2003,Czech Republic,CZE,1.65531E+11,10193998,7.54,NA
2003,Denmark,DNK,3.03256E+11,5390574,5.4,NA
2003,Djibouti,DJI,NA,759639,11.69,NA
2003,Dominica,DMA,401309022.2,70102,NA,NA
2003,Dominican Republic,DOM,36251928488,8850317,6.94,NA
2003,Early-demographic dividend,EAR,6.09801E+12,2603300762,6.54414836,NA
2003,East Asia & Pacific,EAS,1.21721E+13,2099602481,4.476749469,NA
2003,East Asia & Pacific (excluding high income),EAP,4.14014E+12,1865132738,4.405636445,NA
2003,East Asia & Pacific (IDA & IBRD countries),TEA,4.13189E+12,1841560611,4.425774428,NA
2003,Ecuador,ECU,51674512422,13369678,5.66,NA
2003,"Egypt, Arab Rep.",EGY,1.49229E+11,72826102,11.01,NA
2003,El Salvador,SLV,16334629226,5994075,6.26,NA
