year,recipient_iso3,pmm_fh,pmm_polity,gdp,pop,unemp,disaster,civilwar,dist,distw,distwces,trade,atopally
2012,SLE,4.5,6,3156936273,6712586,4.44,0,0,12570.8037109375,12798.737337236023,12784.731547878475,173909408,0
2013,SLE,4.5,6,3810919876,6863975,4.59,0,0,12570.8037109375,12798.737337236023,12784.731547878475,106523392,0
2014,SLE,5,7,3984574820,7017153,4.68,0,0,12570.8037109375,12798.737337236023,12784.731547878475,109010952,0
2000,TJK,2,-1,2582976171,6216329,14.96,0,1,4052.91796875,4250.45474997139,4197.500913933998,9637492,0
2001,TJK,2,-1,2830446886,6318510,14.55,1,0,4052.91796875,4250.45474997139,4197.500913933998,4167930,0
2002,TJK,2.5,-1,3136135256,6426861,14.25,35.00000014,0,4052.91796875,4250.45474997139,4197.500913933998,5070894.5,0
2003,TJK,2.5,-3,3481110105,6541550,13.87,6.000000002,0,4052.91796875,4250.45474997139,4197.500913933998,16353002,0
2004,TJK,2.5,-3,3839664409,6662391,13.42,0,0,4052.91796875,4250.45474997139,4197.500913933998,31132260,0
2005,TJK,2.5,-3,4096921868,6789318,12.94,23.99999986,0,4052.91796875,4250.45474997139,4197.500913933998,50874812,0
2006,TJK,2.5,-3,4383706530,6922590,12.38,23.9999999,0,4052.91796875,4250.45474997139,4197.500913933998,80925216,0
2007,TJK,2.5,-3,4725635645,7062667,11.84,48.99999995,0,4052.91796875,4250.45474997139,4197.500913933998,137587232,0
2008,TJK,2.5,-3,5098960779,7209924,11.43,0,0,4052.91796875,4250.45474997139,4197.500913933998,209366528,0
2009,TJK,2,-4,5297820308,7364752,11.5,21.00000009,0,4052.91796875,4250.45474997139,4197.500913933998,171101600,0
2010,TJK,2.5,-6,5642178580,7527397,10.85,75.00000014,1,4052.91796875,4250.45474997139,4197.500913933998,154141216,0
2011,TJK,2.5,-4,6059699828,7697507,10.16,0,1,4052.91796875,4250.45474997139,4197.500913933998,1371019264,0
2012,TJK,2.5,-4,6514177283,7874838,9.5,2,0,4052.91796875,4250.45474997139,4197.500913933998,1217444224,0
2013,TJK,1.5,-7,6996226385,8059782,8.86,0,0,4052.91796875,4250.45474997139,4197.500913933998,1315680384,0
2014,TJK,2,-4,7464973601,8252828,8.17,19.99999995,0,4052.91796875,4250.45474997139,4197.500913933998,1650661504,0
2000,TKM,1,-9,10753701529,4516128,11.67,0.712643241,0,4939.9873046875,5075.705016542053,5023.575844700218,43024748,0
2001,TKM,1,-9,11220825732,4564087,10.7,0.775984367,0,4939.9873046875,5075.705016542053,5023.575844700218,41540368,0
2002,TKM,1,-9,11249683443,4610018,9.87,1.023476144,0,4939.9873046875,5075.705016542053,5023.575844700218,73184352,0
2003,TKM,1,-9,11617416309,4655752,9,1.056534928,0,4939.9873046875,5075.705016542053,5023.575844700218,64258724,0
2004,TKM,1,-9,12198334458,4703396,8.12,0.920180111,0,4939.9873046875,5075.705016542053,5023.575844700218,50945104,0
2005,TKM,1,-9,13788269625,4754652,7.26,0.707793755,0,4939.9873046875,5075.705016542053,5023.575844700218,54717208,0
2006,TKM,1,-9,15301298963,4810114,6.4,0.750369169,0,4939.9873046875,5075.705016542053,5023.575844700218,97118416,0
2007,TKM,1,-9,16993515438,4870142,5.61,0.737727853,0,4939.9873046875,5075.705016542053,5023.575844700218,166170688,0
2008,TKM,1,-9,19491562208,4935765,4.94,0.894653883,0,4939.9873046875,5075.705016542053,5023.575844700218,480473216,0
2009,TKM,1,-9,20680547525,5007953,4.54,0.920821467,0,4939.9873046875,5075.705016542053,5023.575844700218,646759040,0
2010,TKM,1,-9,22583157895,5087211,4,0.951288028,0,4939.9873046875,5075.705016542053,5023.575844700218,371643872,0
2011,TKM,1.5,-9,25902882089,5174076,4,1.06860584,0,4939.9873046875,5075.705016542053,5023.575844700218,539470016,0
2012,TKM,1,-9,28778101991,5267906,4,0.765209551,0,4939.9873046875,5075.705016542053,5023.575844700218,1183620608,0
2013,TKM,1,-9,31713468423,5366376,4.01,1.481144905,0,4939.9873046875,5075.705016542053,5023.575844700218,803491008,0
2014,TKM,1.5,-9,34979955661,5466324,3.97,0.741265667,0,4939.9873046875,5075.705016542053,5023.575844700218,637587712,0
2000,TLS,5,5,566700966,884366,3.36,0,0,6469.599283854167,6330.231789057464,6202.962712037564,4204482,0
2001,TLS,4,4,659343478.3,901214,3.35,1.000000002,0,6469.599283854167,6330.231789057464,6202.962712037564,261695248,0
2002,TLS,5,6,615162920.5,922699,3.38,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,0
2003,TLS,5,6,601738370.4,947110,3.38,3.000000008,0,6469.599283854167,6330.231789057464,6202.962712037564,0,0
2004,TLS,5,6,604145345.1,971889,3.35,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,0
2005,TLS,5,6,622379554.3,995130,3.3,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,0
2006,TLS,4.5,7,596823630.9,1016437,3.22,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,0
2007,TLS,4.5,7,657871671.6,1036388,3.14,1.000000001,0,6469.599283854167,6330.231789057464,6202.962712037564,0,1
2008,TLS,4.5,7,732447776.5,1055428,3.11,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,1
2009,TLS,4.5,5,805616566.6,1074286,3.27,0,0,6469.599283854167,6330.231789057464,6202.962712037564,0,1
2010,TLS,4.5,5,881826900,1093517,3.3,0,0,6469.599283854167,6330.231789057464,6202.962712037564,551111104,1
2011,TLS,4,6,933017880.7,1113154,3.53,0,0,6469.599283854167,6330.231789057464,6202.962712037564,586509312,1
2012,TLS,4,5,989200214.8,1133002,3.77,0,0,6469.599283854167,6330.231789057464,6202.962712037564,736441216,1
2013,TLS,5,6,1010163586,1153288,4.03,0,0,6469.599283854167,6330.231789057464,6202.962712037564,288700512,1
2014,TLS,5,6,1055111510,1174333,4.23,0,0,6469.599283854167,6330.231789057464,6202.962712037564,504638112,1
2000,TUN,2.5,-3,29142186021,9708347,14.94,0,0,8646.5888671875,9033.90905341034,9013.850993331886,63424068,0
2001,TUN,2.5,-3,30248502537,9793915,14.4,0,0,8646.5888671875,9033.90905341034,9013.850993331886,90676792,0
2002,TUN,2.5,-4,30648556269,9871261,14.55,0,0,8646.5888671875,9033.90905341034,9013.850993331886,92935496,0
2003,TUN,2.5,-4,32089773872,9945282,14.51,12.00000004,0,8646.5888671875,9033.90905341034,9013.850993331886,113460440,0
2004,TUN,2.5,-4,34090824979,10022278,14.23,0,0,8646.5888671875,9033.90905341034,9013.850993331886,158989168,0
2005,TUN,2.5,-4,35279417145,10106778,12.87,0,0,8646.5888671875,9033.90905341034,9013.850993331886,209687280,0
2006,TUN,2.5,-4,37129504975,10201211,12.51,0,0,8646.5888671875,9033.90905341034,9013.850993331886,267304848,0
2007,TUN,2,-4,39620716916,10304729,12.37,15.99999994,0,8646.5888671875,9033.90905341034,9013.850993331886,326285664,0
2008,TUN,2,-4,41299756347,10414425,12.44,0,0,8646.5888671875,9033.90905341034,9013.850993331886,498502944,0
2009,TUN,2,-4,42556693819,10525691,13.29,16.9999999,0,8646.5888671875,9033.90905341034,9013.850993331886,612060160,0
2010,TUN,2,-4,44050929160,10635245,13.05,0,0,8646.5888671875,9033.90905341034,9013.850993331886,870261632,0
2011,TUN,2,-4,43206166355,10741872,18.33,0,0,8646.5888671875,9033.90905341034,9013.850993331886,908125184,0
2012,TUN,2.5,-4,44972672129,10846993,17.63,0,0,8646.5888671875,9033.90905341034,9013.850993331886,1067203264,0
2013,TUN,1.5,-4,46241646703,10952949,15.93,0,0,8646.5888671875,9033.90905341034,9013.850993331886,980798592,0
2014,TUN,2.5,-4,47570087214,11063195,15.06,0,0,8646.5888671875,9033.90905341034,9013.850993331886,826294016,0
2000,TZA,4,-1,16992936425,33499177,3.08,37.0000001,0,9422.7451171875,9532.64937095108,9488.897416933309,109236544,0
2001,TZA,4,-1,18024545018,34385849,2.99,18.00000002,0,9422.7451171875,9532.64937095108,9488.897416933309,49007564,0
2002,TZA,4.5,-1,19303061141,35334790,3.11,11,0,9422.7451171875,9532.64937095108,9488.897416933309,52693400,0
2003,TZA,4.5,-1,20591113842,36337778,3.21,0,0,9422.7451171875,9532.64937095108,9488.897416933309,129232200,0
2004,TZA,4.5,-1,22136232861,37379766,3.27,10,0,9422.7451171875,9532.64937095108,9488.897416933309,129789848,0
2005,TZA,4.5,-1,23791208301,38450323,3.31,2.999999999,0,9422.7451171875,9532.64937095108,9488.897416933309,183804384,0
2006,TZA,4.5,-1,25345302699,39548666,3.3,0,0,9422.7451171875,9532.64937095108,9488.897416933309,228958032,0
2007,TZA,4.5,-1,27060808434,40681416,2.92,0,0,9422.7451171875,9532.64937095108,9488.897416933309,327569056,0
2008,TZA,4.5,-1,28599598807,41853944,2.61,72.99999941,0,9422.7451171875,9532.64937095108,9488.897416933309,562613120,0
2009,TZA,4,0,30106541769,43073830,2.5,28.99999993,0,9422.7451171875,9532.64937095108,9488.897416933309,645789824,0
2010,TZA,4.5,0,32014249841,44346532,2.98,9.000000005,0,9422.7451171875,9532.64937095108,9488.897416933309,890453632,0
2011,TZA,4,3,34470432851,45673520,3.47,36.99999991,0,9422.7451171875,9532.64937095108,9488.897416933309,1140442880,0
2012,TZA,4.5,3,36021655262,47053033,3.19,9.999999998,0,9422.7451171875,9532.64937095108,9488.897416933309,1455919360,0
2013,TZA,4,0,38464494648,48483132,2.93,0,0,9422.7451171875,9532.64937095108,9488.897416933309,2209203712,0
2014,TZA,4.5,0,41054102083,49960563,2.13,31.00000005,0,9422.7451171875,9532.64937095108,9488.897416933309,2601060096,0
2000,UGA,2.5,-4,13036913712,23650159,2.85,0,1,9468.47265625,9484.369143152619,9450.69632218501,50970596,0
2001,UGA,2.5,-4,13712703140,24388974,3.14,11.99999999,1,9468.47265625,9484.369143152619,9450.69632218501,25165336,0
2002,UGA,3,-4,14910190415,25167261,3.5,17.00000005,1,9468.47265625,9484.369143152619,9450.69632218501,18721610,0
2003,UGA,3.5,-4,15875365609,25980547,3.6,25.00000001,1,9468.47265625,9484.369143152619,9450.69632218501,43024748,0
2004,UGA,3.5,-4,16956038791,26821300,2.69,0,1,9468.47265625,9484.369143152619,9450.69632218501,56305696,0
2005,UGA,3.5,-1,18029790988,27684590,1.9,0,1,9468.47265625,9484.369143152619,9450.69632218501,60069128,0
2006,UGA,3.5,-1,19974257860,28571475,2.21,3,1,9468.47265625,9484.369143152619,9450.69632218501,75142512,0
2007,UGA,3.5,-1,21654577514,29486335,2.53,33.00000004,1,9468.47265625,9484.369143152619,9450.69632218501,137071472,0
2008,UGA,3.5,-1,23540420945,30431734,2.92,48.9999995,1,9468.47265625,9484.369143152619,9450.69632218501,198973520,0
2009,UGA,2.5,-3,25141526759,31411096,3.6,0,1,9468.47265625,9484.369143152619,9450.69632218501,163170048,0
2010,UGA,2.5,-4,26558908398,32428164,3.61,388.0000192,1,9468.47265625,9484.369143152619,9450.69632218501,183592384,0
2011,UGA,3,-2,29053229577,33476772,3.58,50.00000052,1,9468.47265625,9484.369143152619,9450.69632218501,246615584,0
2012,UGA,4,5,30168134365,34558700,3.55,17.99999998,0,9468.47265625,9484.369143152619,9450.69632218501,344501024,0
2013,UGA,3.5,-1,31250236934,35694519,1.91,13,1,9468.47265625,9484.369143152619,9450.69632218501,318425824,0
2014,UGA,3,-2,32845970071,36911530,1.88,0,1,9468.47265625,9484.369143152619,9450.69632218501,325153792,0
2000,UKR,4,6,89401541681,49176500,11.71,10,0,6460.798828125,6722.159082014465,6687.633817678902,284370208,0
2001,UKR,4,6,97629786737,48662400,11.06,9,0,6460.798828125,6722.159082014465,6687.633817678902,135877296,0
2002,UKR,4,6,102755000000,48202470,10.14,0,0,6460.798828125,6722.159082014465,6687.633817678902,173249104,0
2003,UKR,4,6,112533000000,47812949,9.06,0,0,6460.798828125,6722.159082014465,6687.633817678902,317966048,0
2004,UKR,4.5,6,126159000000,47451626,8.59,0,0,6460.798828125,6722.159082014465,6687.633817678902,404813312,0
2005,UKR,5.5,6,129940000000,47105171,7.18,0,0,6460.798828125,6722.159082014465,6687.633817678902,995760384,0
2006,UKR,5.5,7,139608000000,46787786,6.81,2.000000004,0,6460.798828125,6722.159082014465,6687.633817678902,1255563776,0
2007,UKR,5.5,7,150209000000,46509355,6.35,0,0,6460.798828125,6722.159082014465,6687.633817678902,1652776064,0
2008,UKR,5.5,7,153670000000,46258189,6.36,37.99999998,0,6460.798828125,6722.159082014465,6687.633817678902,3047052544,0
2009,UKR,5,7,130990000000,46053331,8.84,0,0,6460.798828125,6722.159082014465,6687.633817678902,1755173504,0
2010,UKR,5,6,136013000000,45870741,8.1,6,0,6460.798828125,6722.159082014465,6687.633817678902,3041993728,0
2011,UKR,5,6,143447000000,45706086,7.85,0,0,6460.798828125,6722.159082014465,6687.633817678902,3912097024,0
2012,UKR,5.5,7,143789000000,45593342,7.53,0,0,6460.798828125,6722.159082014465,6687.633817678902,5000843264,0
2013,UKR,5.5,7,143751000000,45489648,7.17,2,0,6460.798828125,6722.159082014465,6687.633817678902,5053801472,0
2014,UKR,4.5,6,134331000000,45272155,9.27,0,1,6460.798828125,6722.159082014465,6687.633817678902,3287162880,0
2000,UZB,1.5,-9,24133037752,24650400,12.06,0,1,3943.62060546875,4284.946021390533,4220.191664101479,249505360,0
2001,UZB,1.5,-9,25137898409,24964450,10.89,0,0,3943.62060546875,4284.946021390533,4220.191664101479,38795928,0
2002,UZB,1.5,-9,26136749834,25271850,9.87,0,0,3943.62060546875,4284.946021390533,4220.191664101479,76484440,0
2003,UZB,1.5,-9,27243021064,25567650,8.85,0,0,3943.62060546875,4284.946021390533,4220.191664101479,98523472,0
2004,UZB,1.5,-9,29272353868,25864350,7.82,0,1,3943.62060546875,4284.946021390533,4220.191664101479,103619632,0
2005,UZB,1,-9,31306784569,26167000,6.83,4.999999991,0,3943.62060546875,4284.946021390533,4220.191664101479,139283152,0
2006,UZB,1,-9,33639584098,26488250,5.86,0,0,3943.62060546875,4284.946021390533,4220.191664101479,242782176,0
2007,UZB,1,-9,36826263684,26868000,4.99,0,0,3943.62060546875,4284.946021390533,4220.191664101479,421087904,0
2008,UZB,1,-9,40151366329,27302800,4.89,0,0,3943.62060546875,4284.946021390533,4220.191664101479,764348352,0
2009,UZB,1.5,-9,43383926063,27767400,5,0,0,3943.62060546875,4284.946021390533,4220.191664101479,1101494528,0
2010,UZB,1,-9,46679875794,28562400,5.4,0.999999993,0,3943.62060546875,4284.946021390533,4220.191664101479,838679296,0
2011,UZB,1.5,-8,50313860182,29339400,5,13,0,3943.62060546875,4284.946021390533,4220.191664101479,933047104,0
2012,UZB,1,-9,54024853523,29774500,4.9,3,0,3943.62060546875,4284.946021390533,4220.191664101479,1242247040,0
2013,UZB,2,-7,58122388986,30243200,4.9,2.999999994,0,3943.62060546875,4284.946021390533,4220.191664101479,1838974208,0
2014,UZB,2,-5,62295227519,30757700,5.1,2.000000004,0,3943.62060546875,4284.946021390533,4220.191664101479,1788026624,0
2000,VNM,1.5,-7,61146300623,79910411,2.26,592.0000064,0,2330.799072265625,2664.699430728531,2345.9543518905402,1297369728,0
2001,VNM,1.5,-7,64933025784,80742500,2.76,392.0000003,0,2330.799072265625,2664.699430728531,2345.9543518905402,1115754880,0
2002,VNM,1.5,-7,69037326106,81534406,2.12,147.0000014,0,2330.799072265625,2664.699430728531,2345.9543518905402,1440400896,0
2003,VNM,1.5,-7,73800255067,82301650,2.25,128,0,2330.799072265625,2664.699430728531,2345.9543518905402,1922304512,1
2004,VNM,1.5,-7,79362145321,83062819,2.14,133.0000005,0,2330.799072265625,2664.699430728531,2345.9543518905402,2509751808,1
2005,VNM,2,-7,85351803030,83832662,2.13,232.9999982,0,2330.799072265625,2664.699430728531,2345.9543518905402,3244823296,1
2006,VNM,2,-7,91307613277,84617545,2.08,561.9999925,0,2330.799072265625,2664.699430728531,2345.9543518905402,4017075712,1
2007,VNM,2,-7,97817393660,85419588,2.03,326.0000041,0,2330.799072265625,2664.699430728531,2345.9543518905402,6352101888,1
2008,VNM,2,-7,103356000000,86243424,1.8,198.4999988,0,2330.799072265625,2664.699430728531,2345.9543518905402,8689095680,1
2009,VNM,1.5,-7,108935000000,87092250,1.74,360.5000016,0,2330.799072265625,2664.699430728531,2345.9543518905402,10553790464,1
2010,VNM,2,-7,115932000000,87967655,1.11,211.0000001,0,2330.799072265625,2664.699430728531,2345.9543518905402,12955747328,1
2011,VNM,2,-7,123166000000,88871384,1,138.000001,0,2330.799072265625,2664.699430728531,2345.9543518905402,15349936128,1
2012,VNM,2,-7,129629000000,89801926,1.03,44.99999999,0,2330.799072265625,2664.699430728531,2345.9543518905402,18222827520,1
2013,VNM,1.5,-7,136658000000,90752593,1.32,219.999999,0,2330.799072265625,2664.699430728531,2345.9543518905402,23638224896,1
2014,VNM,2,-7,144835000000,91713850,1.26,11,0,2330.799072265625,2664.699430728531,2345.9543518905402,26659837952,1
2000,VUT,6,6,521637426.2,184964,4.72,0,0,8369.765625,7975.082192580414,7950.646829796174,20506484,0
2001,VUT,6,6,503914364.3,189209,4.69,1.999999996,0,8369.765625,7975.082192580414,7950.646829796174,877974.4375,0
2002,VUT,6.5,7,477719289.4,193927,4.74,0,0,8369.765625,7975.082192580414,7950.646829796174,1033394.938,0
2003,VUT,6,8,498205493.4,198960,4.74,0,0,8369.765625,7975.082192580414,7950.646829796174,1943679.875,0
2004,VUT,6,6,518070903.4,204123,4.68,0,0,8369.765625,7975.082192580414,7950.646829796174,4342557,0
2005,VUT,6,6,545556256.2,209282,4.61,0,0,8369.765625,7975.082192580414,7950.646829796174,4717772.5,0
2006,VUT,6,6,591738465.4,214379,4.47,0,0,8369.765625,7975.082192580414,7950.646829796174,10954742,0
2007,VUT,6,6,608731181.3,219464,4.36,0,0,8369.765625,7975.082192580414,7950.646829796174,11511749,0
2008,VUT,6,7,642838337.5,224700,4.31,0,0,8369.765625,7975.082192580414,7950.646829796174,20506484,0
2009,VUT,6,7,662362919.3,230244,4.57,0,0,8369.765625,7975.082192580414,7950.646829796174,33499314,0
2010,VUT,5,5,670713208.1,236216,1.85,0,0,8369.765625,7975.082192580414,7950.646829796174,16088611,0
2011,VUT,5.5,6,691759344,242658,1.85,0,0,8369.765625,7975.082192580414,7950.646829796174,91902264,0
2012,VUT,5.5,6,698746320.3,249505,1.85,0,0,8369.765625,7975.082192580414,7950.646829796174,93037024,0
2013,VUT,5.5,6,702020704.7,256637,1.85,0,0,8369.765625,7975.082192580414,7950.646829796174,267722432,0
2014,VUT,5,5,723967600.7,263888,1.83,11.99999992,0,8369.765625,7975.082192580414,7950.646829796174,120487328,0
2000,YEM,2.5,-2,20345854642,17409071,11.57,0,0,7417.41845703125,7530.447196192932,7490.355376106756,47531852,0
2001,YEM,2,-2,21119738902,17918369,11.69,62.99999961,0,7417.41845703125,7530.447196192932,7490.355376106756,68090984,0
2002,YEM,2.5,-2,21950849521,18443684,11.89,53.00000007,0,7417.41845703125,7530.447196192932,7490.355376106756,115482952,0
2003,YEM,3,-2,22773435258,18985001,12.04,14.99999999,0,7417.41845703125,7530.447196192932,7490.355376106756,238663792,0
2004,YEM,3,-2,23678154701,19540096,12.12,0,0,7417.41845703125,7530.447196192932,7490.355376106756,139456688,0
2005,YEM,3,-2,25002177461,20107416,12.17,86.99999991,0,7417.41845703125,7530.447196192932,7490.355376106756,162311552,0
2006,YEM,3,-2,25794848835,20687648,12.13,29.9999999,0,7417.41845703125,7530.447196192932,7490.355376106756,481970272,0
2007,YEM,3,-2,26655991280,21282514,12.1,98.99999888,0,7417.41845703125,7530.447196192932,7490.355376106756,530058208,0
2008,YEM,3,-2,27628287079,21892149,12.17,90.00000051,0,7417.41845703125,7530.447196192932,7490.355376106756,696891136,0
2009,YEM,3,-2,28696460069,22516464,12.71,11.00000002,0,7417.41845703125,7530.447196192932,7490.355376106756,825263936,0
2010,YEM,2.5,-2,30906749533,23154854,12.93,22.00000001,0,7417.41845703125,7530.447196192932,7490.355376106756,871368256,0
2011,YEM,2.5,-2,26977011030,23807586,13.08,0,0,7417.41845703125,7530.447196192932,7490.355376106756,758137856,0
2012,YEM,3.5,0,27622540064,24473176,13.24,0,0,7417.41845703125,7530.447196192932,7490.355376106756,1360936960,0
2013,YEM,2.5,-2,28954889800,25147112,13.41,40.00000002,0,7417.41845703125,7530.447196192932,7490.355376106756,1500926208,0
2014,YEM,3,-1,28900288489,25823488,13.47,0,0,7417.41845703125,7530.447196192932,7490.355376106756,1471672832,0
2000,ZAF,6.5,9,267001000000,44967713,29.88,95.99999961,0,12967.76953125,11875.30255079193,11820.340006111177,2423632896,0
2001,ZAF,6.5,9,274210000000,45571272,30.69,19.00000001,0,12967.76953125,11875.30255079193,11820.340006111177,806438912,0
2002,ZAF,6.5,9,284357000000,46150913,33.29,40.99999996,0,12967.76953125,11875.30255079193,11820.340006111177,992954560,0
2003,ZAF,6.5,9,292743000000,46719203,32.31,4.000000003,0,12967.76953125,11875.30255079193,11820.340006111177,1478305280,0
