year,recipient,recipient_iso3,aid,count,freq,govt_visits,mil_visits,total_visits,pmm_fh,pmm_polity,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,gdp,pop,unemp,china_gdp,disaster,civilwar,dist,distw,distwces,trade,atopally,region
2011,Bahamas,BHS,2753112664.05212,92,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,10157685793,359583,14.52,6668540000000,0,0,12659.7001953125,13048.715115048217,13011.791368952017,377612160,0,Latin America & Caribbean
2012,Bahamas,BHS,41831899.676,69,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,10471221745,363581,14.02,7192930000000,0.999999994,0,12659.7001953125,13048.715115048217,13011.791368952017,415640288,0,Latin America & Caribbean
2013,Bahamas,BHS,0,84,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,10190699859,367162,16.18,7751550000000,0,0,12659.7001953125,13048.715115048217,13011.791368952017,236671376,0,Latin America & Caribbean
2014,Bahamas,BHS,0,67,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,10298142085,370625,13.8,8327160000000,0,0,12659.7001953125,13048.715115048217,13011.791368952017,497656704,0,Latin America & Caribbean
2000,Chile,CHL,0,920,0.41,0,0,0,6,9,0.879,0.815,0.58,0.804,0.622,144525000000,15342350,10.49,2232180000000,15.99999999,0,19079.875,18884.515412664794,18868.62112044528,NA,0,Latin America & Caribbean
2001,Chile,CHL,0,745,0.32,0,0,0,6,9,0.879,0.815,0.58,0.804,0.622,149298000000,15516112,10.39,2418250000000,8.999999991,0,19079.875,18884.515412664794,18868.62112044528,704157888,0,Latin America & Caribbean
2002,Chile,CHL,0,557,0.23,0,0,0,6.5,9,0.877,0.814,0.578,0.804,0.622,153937000000,15684413,10.17,2639120000000,21.00000009,0,19079.875,18884.515412664794,18868.62112044528,735546624,0,Latin America & Caribbean
2003,Chile,CHL,0,931,0.36,0,0,0,7,9,0.877,0.814,0.578,0.801,0.622,160235000000,15849649,9.77,2904040000000,0,0,19079.875,18884.515412664794,18868.62112044528,1005715776,0,Latin America & Caribbean
2004,Chile,CHL,0,1319,0.49,0,0,0,7,9,0.877,0.814,0.578,0.808,0.622,171787000000,16014972,10.16,3197740000000,5.000000003,0,19079.875,18884.515412664794,18868.62112044528,1349993088,0,Latin America & Caribbean
2005,Chile,CHL,0,990,0.39,0,0,0,7,9,0.875,0.821,0.569,0.812,0.633,181652000000,16182713,9.34,3562110000000,57.99999998,0,19079.875,18884.515412664794,18868.62112044528,1774750080,0,Latin America & Caribbean
2006,Chile,CHL,0,945,0.3,0,0,0,7,10,0.889,0.836,0.588,0.831,0.644,193128000000,16354507,9.02,4015240000000,18,0,19079.875,18884.515412664794,18868.62112044528,2387342848,0,Latin America & Caribbean
2007,Chile,CHL,0,896,0.3,0,0,0,7,10,0.889,0.838,0.587,0.831,0.644,202601000000,16530201,8.43,4586650000000,15,0,19079.875,18884.515412664794,18868.62112044528,3030762240,0,Latin America & Caribbean
2008,Chile,CHL,0,1317,0.41,0,0,0,7,10,0.889,0.839,0.587,0.831,0.644,209752000000,16708255,9.29,5029290000000,10,0,19079.875,18884.515412664794,18868.62112044528,4497418240,0,Latin America & Caribbean
2009,Chile,CHL,271419757.5,1828,0.34,0,0,0,NA,NA,NA,NA,NA,NA,NA,206471000000,16886184,11.31,5501980000000,3.000000002,0,19079.875,18884.515412664794,18868.62112044528,3966398464,0,Latin America & Caribbean
2010,Chile,CHL,3773094.264,2899,0.49,0,0,0,NA,NA,NA,NA,NA,NA,NA,218538000000,17062531,8.42,6087160000000,507.9999958,0,19079.875,18884.515412664794,18868.62112044528,6452769792,0,Latin America & Caribbean
2011,Chile,CHL,166498098.9,1396,0.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,231892000000,17233584,7.34,6668540000000,1.000000002,0,19079.875,18884.515412664794,18868.62112044528,7895445504,0,Latin America & Caribbean
2012,Chile,CHL,953131891.3,858,0.19,0,0,0,NA,NA,NA,NA,NA,NA,NA,244226000000,17400359,6.66,7192930000000,1,0,19079.875,18884.515412664794,18868.62112044528,9136197632,0,Latin America & Caribbean
2013,Chile,CHL,0,1019,0.28,0,0,0,NA,NA,NA,NA,NA,NA,NA,254105000000,17571511,6.21,7751550000000,3.99999998,0,19079.875,18884.515412664794,18868.62112044528,10085727232,0,Latin America & Caribbean
2014,Chile,CHL,0,857,0.28,0,0,0,NA,NA,NA,NA,NA,NA,NA,258594000000,17758969,6.67,8327160000000,2.999999998,0,19079.875,18884.515412664794,18868.62112044528,9174109184,0,Latin America & Caribbean
2000,Israel,ISR,0,5602,2.47,0,0,0,6,10,0.773,0.692,0.515,0.609,0.633,174269000000,6289000,11.1,2232180000000,3,1,7146.982421875,7375.10208305664,7348.569462415825,NA,0,Middle East & North Africa
2001,Israel,ISR,0,5642,2.42,0,0,0,6,10,0.764,0.682,0.508,0.6,0.621,174442000000,6439000,11.81,2418250000000,2.000000037,1,7146.982421875,7375.10208305664,7348.569462415825,512169120,0,Middle East & North Africa
2002,Israel,ISR,0,6582,2.76,0,0,0,6,10,0.763,0.681,0.5,0.599,0.623,174527000000,6570000,12.89,2639120000000,1.999999951,1,7146.982421875,7375.10208305664,7348.569462415825,529307968,0,Middle East & North Africa
2003,Israel,ISR,0,6005,2.35,0,0,0,6,10,0.762,0.681,0.501,0.601,0.621,176489000000,6689700,13.51,2904040000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,617433024,0,Middle East & North Africa
2004,Israel,ISR,0,5363,2,0,0,0,6,10,0.762,0.681,0.501,0.601,0.621,183903000000,6809000,13.03,3197740000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,774810944,0,Middle East & North Africa
2005,Israel,ISR,0,4974,1.94,0,0,0,6.5,10,0.762,0.681,0.501,0.601,0.621,190946000000,6930100,11.34,3562110000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,1038506176,0,Middle East & North Africa
2006,Israel,ISR,0,7261,2.32,0,0,0,6.5,10,0.767,0.684,0.501,0.601,0.624,201627000000,7053700,10.71,4015240000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,1319532032,0,Middle East & North Africa
2007,Israel,ISR,0,4550,1.52,0,0,0,6.5,10,0.764,0.682,0.499,0.599,0.624,213205000000,7180100,9.38,4586650000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,1737407488,0,Middle East & North Africa
2008,Israel,ISR,0,4306,1.33,0,0,0,6.5,10,0.764,0.682,0.499,0.599,0.624,219600000000,7308800,7.7,5029290000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,2308374272,0,Middle East & North Africa
2009,Israel,ISR,0,9436,1.77,0,0,0,NA,NA,NA,NA,NA,NA,NA,221632000000,7485600,9.53,5501980000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,2259490560,0,Middle East & North Africa
2010,Israel,ISR,0,10482,1.76,0,0,0,NA,NA,NA,NA,NA,NA,NA,234000000000,7623600,8.48,6087160000000,2,1,7146.982421875,7375.10208305664,7348.569462415825,3065298688,0,Middle East & North Africa
2011,Israel,ISR,0,7613,1.44,0,0,0,NA,NA,NA,NA,NA,NA,NA,244826000000,7765800,7.14,6668540000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,3401506048,0,Middle East & North Africa
2012,Israel,ISR,0,6882,1.55,0,0,0,NA,NA,NA,NA,NA,NA,NA,250777000000,7910500,6.86,7192930000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,3369012736,0,Middle East & North Africa
2013,Israel,ISR,0,4722,1.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,261310000000,8059500,6.21,7751550000000,3.999999997,0,7146.982421875,7375.10208305664,7348.569462415825,3588690176,0,Middle East & North Africa
2014,Israel,ISR,0,3800,1.22,0,0,0,NA,NA,NA,NA,NA,NA,NA,271555000000,8215700,5.89,8327160000000,0,1,7146.982421875,7375.10208305664,7348.569462415825,3642611968,0,Middle East & North Africa
2000,Montenegro,MNE,0,106,0.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,2997411927,604950,30.58,2232180000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2001,Montenegro,MNE,0,105,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,3030378744,607389,30.53,2418250000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2002,Montenegro,MNE,0,59,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,3088075153,609828,30.64,2639120000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2003,Montenegro,MNE,0,437,0.17,0,0,0,NA,NA,NA,NA,NA,NA,NA,3164741539,612267,30.63,2904040000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2004,Montenegro,MNE,0,594,0.22,0,0,0,NA,NA,NA,NA,NA,NA,NA,3304814676,613353,30.5,3197740000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2005,Montenegro,MNE,0,770,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,3442975809,614261,30.31,3562110000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2006,Montenegro,MNE,0,998,0.32,0,0,0,5,NA,0.497,0.381,0.316,0.396,0.38,3737915560,615025,24.51,4015240000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2007,Montenegro,MNE,0,125,0.04,0,0,0,5,NA,0.49,0.397,0.339,0.389,0.378,3992473235,615875,19.4,4586650000000,0,0,NA,NA,NA,0,0,Europe & Central Asia
2008,Montenegro,MNE,0,216,0.07,0,0,0,5,8,0.496,0.402,0.341,0.393,0.381,4280841227,616969,17.15,5029290000000,0,0,NA,NA,NA,0,0,Europe & Central Asia
2009,Montenegro,MNE,0,211,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,4032762451,618294,19.09,5501980000000,0,0,NA,NA,NA,0,0,Europe & Central Asia
2010,Montenegro,MNE,59609858.58,325,0.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,4143033276,619428,19.65,6087160000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2011,Montenegro,MNE,0,219,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,4276787738,620079,19.67,6668540000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2012,Montenegro,MNE,50198279.61,202,0.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,4160296612,620601,19.97,7192930000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2013,Montenegro,MNE,0,200,0.06,0,0,0,NA,NA,NA,NA,NA,NA,NA,4307944888,621207,19.5,7751550000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2014,Montenegro,MNE,911466080,184,0.06,0,0,0,NA,NA,NA,NA,NA,NA,NA,4384784936,621810,18,8327160000000,0,0,NA,NA,NA,NA,0,Europe & Central Asia
2000,Bahrain,BHR,0,355,0.16,0,0,0,1.5,-9,0.067,NA,0.016,0.052,0.114,15256303191,664610,0.95,2232180000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,NA,0,Middle East & North Africa
2001,Bahrain,BHR,0,302,0.13,0,0,0,2.5,-8,0.112,NA,0.065,0.153,0.123,15636329787,697550,0.98,2418250000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,39881740,0,Middle East & North Africa
2002,Bahrain,BHR,0,399,0.17,0,0,0,3,-7,0.147,0.068,0.094,0.135,0.136,16159920213,735140,0.98,2639120000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,42501304,0,Middle East & North Africa
2003,Bahrain,BHR,0,440,0.17,0,0,0,3,-7,0.214,0.082,0.11,0.138,0.153,17177420213,778708,1,2904040000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,56009644,0,Middle East & North Africa
2004,Bahrain,BHR,0,532,0.2,0,0,0,3,-7,0.214,0.077,0.11,0.138,0.153,18376569149,829846,1.03,3197740000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,72438216,0,Middle East & North Africa
2005,Bahrain,BHR,0,325,0.13,0,0,0,3,-7,0.224,0.08,0.114,0.141,0.157,19620478723,889157,1.07,3562110000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,113104888,0,Middle East & North Africa
2006,Bahrain,BHR,0,491,0.16,0,0,0,3,-7,0.231,0.088,0.115,0.142,0.159,20889335106,958423,1.13,4015240000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,170154368,0,Middle East & North Africa
2007,Bahrain,BHR,0,373,0.12,0,0,0,3,-7,0.232,0.088,0.114,0.135,0.158,22621888298,1035924,1.2,4586650000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,211451040,0,Middle East & North Africa
2008,Bahrain,BHR,0,331,0.1,0,0,0,3,-7,0.232,0.088,0.113,0.135,0.158,24034627660,1114645,1.22,5029290000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,391113728,0,Middle East & North Africa
2009,Bahrain,BHR,0,625,0.12,0,0,0,NA,NA,NA,NA,NA,NA,NA,24645079787,1185075,1.13,5501980000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,336051680,0,Middle East & North Africa
2010,Bahrain,BHR,0,653,0.11,0,0,0,NA,NA,NA,NA,NA,NA,NA,25713271277,1240864,1.13,6087160000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,569247616,0,Middle East & North Africa
2011,Bahrain,BHR,0,1586,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,26223297872,1278153,1.18,6668540000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,603562432,0,Middle East & North Africa
2012,Bahrain,BHR,0,626,0.14,0,0,0,NA,NA,NA,NA,NA,NA,NA,27200930851,1299942,1.2,7192930000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,837331264,0,Middle East & North Africa
2013,Bahrain,BHR,0,485,0.13,0,0,0,NA,NA,NA,NA,NA,NA,NA,28674361702,1315029,1.22,7751550000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,870687424,0,Middle East & North Africa
2014,Bahrain,BHR,0,399,0.13,0,0,0,NA,NA,NA,NA,NA,NA,NA,29921808511,1336073,1.27,8327160000000,0,0,6184.8701171875,6330.908860974884,6291.473895284854,824106112,0,Middle East & North Africa
2000,Kuwait,KWT,0,1252,0.55,0,0,0,3.5,-7,0.283,0.273,0.094,0.285,0.227,73763782275,2045123,0.8,2232180000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,NA,0,Middle East & North Africa
2001,Kuwait,KWT,0,1242,0.53,0,0,0,3.5,-7,0.267,0.266,0.09,0.277,0.22,73921144452,2103273,0.8,2418250000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,147000800,0,Middle East & North Africa
2002,Kuwait,KWT,0,1317,0.55,0,0,0,3.5,-7,0.279,0.27,0.093,0.283,0.225,76149337055,2136991,1.1,2639120000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,192948208,0,Middle East & North Africa
2003,Kuwait,KWT,0,1536,0.6,0,0,0,3.5,-7,0.283,0.272,0.094,0.285,0.226,89342986741,2161626,1.3,2904040000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,455387616,0,Middle East & North Africa
2004,Kuwait,KWT,0,1351,0.5,0,0,0,3.5,-7,0.283,0.272,0.094,0.285,0.226,98491974878,2200498,1.7,3197740000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,292058272,0,Middle East & North Africa
2005,Kuwait,KWT,0,736,0.29,0,0,0,3.5,-7,0.322,0.291,0.105,0.305,0.251,108941000000,2270196,1.49,3562110000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,380213056,0,Middle East & North Africa
2006,Kuwait,KWT,0,843,0.27,0,0,0,4,-7,0.323,0.292,0.105,0.305,0.248,117128000000,2373661,1.3,4015240000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,515122976,0,Middle East & North Africa
2007,Kuwait,KWT,0,719,0.24,0,0,0,4,-7,0.321,0.291,0.104,0.303,0.247,124145000000,2504026,1.5,4586650000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,735839296,0,Middle East & North Africa
2008,Kuwait,KWT,0,413,0.13,0,0,0,4,-7,0.321,0.291,0.104,0.304,0.247,127224000000,2656010,1.75,5029290000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1043952320,0,Middle East & North Africa
2009,Kuwait,KWT,0,1060,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,118222000000,2821041,1.64,5501980000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1103644928,0,Middle East & North Africa
2010,Kuwait,KWT,0,1063,0.18,0,0,0,NA,NA,NA,NA,NA,NA,NA,115419000000,2991884,1.82,6087160000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1315921920,0,Middle East & North Africa
2011,Kuwait,KWT,0,1300,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,126532000000,3168054,2.07,6668540000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1462306048,0,Middle East & North Africa
2012,Kuwait,KWT,0,646,0.15,0,0,0,NA,NA,NA,NA,NA,NA,NA,134916000000,3348852,2.3,7192930000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1455286400,0,Middle East & North Africa
2013,Kuwait,KWT,0,448,0.12,0,0,0,NA,NA,NA,NA,NA,NA,NA,136467000000,3526382,2.56,7751550000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,1880021248,0,Middle East & North Africa
2014,Kuwait,KWT,0,359,0.12,0,0,0,NA,NA,NA,NA,NA,NA,NA,137150000000,3690939,2.9,8327160000000,0,0,6225.5439453125,6405.125361320495,6369.387804818851,2292497152,0,Middle East & North Africa
2000,United Arab Emirates,ARE,0,815,0.36,0,0,0,2.5,-8,0.028,0.072,0.016,0.128,0.101,198234000000,3134067,2.25,2232180000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,NA,0,Middle East & North Africa
2001,United Arab Emirates,ARE,0,646,0.28,0,0,0,2.5,-8,0.028,0.072,0.016,0.128,0.103,201008000000,3302722,2.41,2418250000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,1548108160,0,Middle East & North Africa
2002,United Arab Emirates,ARE,0,473,0.2,0,0,0,2.5,-8,0.024,0.071,0.016,0.127,0.103,205899000000,3478769,2.56,2639120000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,1652778112,0,Middle East & North Africa
2003,United Arab Emirates,ARE,0,610,0.24,0,0,0,2,-8,0.024,0.07,0.016,0.138,0.103,224019000000,3711931,2.71,2904040000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,2330333440,0,Middle East & North Africa
2004,United Arab Emirates,ARE,0,1147,0.43,0,0,0,2,-8,0.02,0.068,0.016,0.086,0.101,245450000000,4068577,2.9,3197740000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,4111380992,0,Middle East & North Africa
2005,United Arab Emirates,ARE,0,575,0.22,0,0,0,2,-8,0.021,0.069,0.018,0.085,0.11,257367000000,4588222,3.12,3562110000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,5283390976,0,Middle East & North Africa
2006,United Arab Emirates,ARE,0,573,0.18,0,0,0,2.5,-8,0.024,0.071,0.018,0.086,0.111,282685000000,5300172,3.06,4015240000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,6822174720,0,Middle East & North Africa
2007,United Arab Emirates,ARE,0,1074,0.36,0,0,0,2.5,-8,0.064,0.078,0.023,0.09,0.115,291687000000,6168846,2.99,4586650000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,9365577728,0,Middle East & North Africa
2008,United Arab Emirates,ARE,0,707,0.22,0,0,0,2.5,-8,0.063,0.078,0.023,0.098,0.116,300997000000,7089486,2.85,5029290000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,14099761152,0,Middle East & North Africa
2009,United Arab Emirates,ARE,0,1361,0.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,285216000000,7917368,2.53,5501980000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,13160752128,0,Middle East & North Africa
2010,United Arab Emirates,ARE,0,1663,0.28,0,0,0,NA,NA,NA,NA,NA,NA,NA,289787000000,8549998,2.36,6087160000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,15119136768,0,Middle East & North Africa
2011,United Arab Emirates,ARE,0,1534,0.29,0,0,0,NA,NA,NA,NA,NA,NA,NA,309870000000,8946778,2.23,6668540000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,18412595200,0,Middle East & North Africa
2012,United Arab Emirates,ARE,31771063.04,1369,0.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,323767000000,9141598,2.09,7192930000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,20594726912,0,Middle East & North Africa
2013,United Arab Emirates,ARE,0,1283,0.35,0,0,0,NA,NA,NA,NA,NA,NA,NA,340128000000,9197908,1.95,7751550000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,23499098112,0,Middle East & North Africa
2014,United Arab Emirates,ARE,0,862,0.28,0,0,0,NA,NA,NA,NA,NA,NA,NA,354700000000,9214182,1.84,8327160000000,0,0,5966.42724609375,5975.25352414093,5929.5614049945825,26101092352,0,Middle East & North Africa
2000,Australia,AUS,0,3078,1.36,46,8,54,7,10,0.886,0.844,0.652,0.794,0.786,849137000000,19153000,6.28,2232180000000,3.000000003,0,8956.435546875,8345.109561144256,8277.41351340376,NA,0,East Asia & Pacific
2001,Australia,AUS,0,2928,1.25,49,5,54,7,10,0.885,0.843,0.651,0.794,0.785,865533000000,19413000,6.74,2418250000000,3.999999998,0,8956.435546875,8345.109561144256,8277.41351340376,4074797824,0,East Asia & Pacific
2002,Australia,AUS,0,2606,1.09,15,3,18,7,10,0.875,0.832,0.639,0.785,0.774,900166000000,19651400,6.37,2639120000000,1.000000005,0,8956.435546875,8345.109561144256,8277.41351340376,5141986816,0,East Asia & Pacific
2003,Australia,AUS,0,2700,1.06,13,6,19,7,10,0.875,0.832,0.639,0.785,0.774,927045000000,19895400,5.93,2904040000000,2.999999992,0,8956.435546875,8345.109561144256,8277.41351340376,6292537344,0,East Asia & Pacific
2004,Australia,AUS,0,3483,1.3,9,4,13,7,10,0.875,0.833,0.636,0.791,0.775,964640000000,20127400,5.4,3197740000000,2.999999999,0,8956.435546875,8345.109561144256,8277.41351340376,7920047616,0,East Asia & Pacific
2005,Australia,AUS,0,3498,1.37,20,4,24,7,10,0.876,0.834,0.634,0.792,0.779,995550000000,20394800,5.03,3562110000000,4,0,8956.435546875,8345.109561144256,8277.41351340376,9855964160,1,East Asia & Pacific
2006,Australia,AUS,0,4171,1.33,14,1,15,7,10,0.876,0.834,0.631,0.792,0.779,1023370000000,20697900,4.78,4015240000000,3.999999997,0,8956.435546875,8345.109561144256,8277.41351340376,11446433792,1,East Asia & Pacific
2007,Australia,AUS,0,3627,1.21,7,4,11,7,10,0.877,0.835,0.63,0.797,0.779,1062710000000,20827600,4.38,4586650000000,4.999999997,0,8956.435546875,8345.109561144256,8277.41351340376,13447464960,1,East Asia & Pacific
2008,Australia,AUS,0,4654,1.44,21,1,22,7,10,0.884,0.843,0.642,0.802,0.785,1101590000000,21249200,4.23,5029290000000,5,0,8956.435546875,8345.109561144256,8277.41351340376,17643427840,1,East Asia & Pacific
2009,Australia,AUS,0,7794,1.46,23,4,27,NA,NA,NA,NA,NA,NA,NA,1122920000000,21691700,5.56,5501980000000,6.000000001,0,8956.435546875,8345.109561144256,8277.41351340376,20150030336,1,East Asia & Pacific
2010,Australia,AUS,0,10311,1.73,18,4,22,NA,NA,NA,NA,NA,NA,NA,1146140000000,22031750,5.21,6087160000000,4.999999996,0,8956.435546875,8345.109561144256,8277.41351340376,25781217280,1,East Asia & Pacific
2011,Australia,AUS,0,9790,1.85,25,5,30,NA,NA,NA,NA,NA,NA,NA,1174370000000,22340024,5.08,6668540000000,33.99999985,0,8956.435546875,8345.109561144256,8277.41351340376,29851164672,1,East Asia & Pacific
2012,Australia,AUS,0,6055,1.37,21,5,26,NA,NA,NA,NA,NA,NA,NA,1220380000000,22733465,5.22,7192930000000,7.999999993,0,8956.435546875,8345.109561144256,8277.41351340376,32044331008,1,East Asia & Pacific
2013,Australia,AUS,0,4954,1.37,16,5,21,NA,NA,NA,NA,NA,NA,NA,1251920000000,23128129,5.66,7751550000000,3.999999998,0,8956.435546875,8345.109561144256,8277.41351340376,31982348288,1,East Asia & Pacific
2014,Australia,AUS,0,4902,1.58,13,9,22,NA,NA,NA,NA,NA,NA,NA,1283640000000,23475686,6.08,8327160000000,3.999999998,0,8956.435546875,8345.109561144256,8277.41351340376,31269408768,1,East Asia & Pacific
2000,Cyprus,CYP,0,805,0.35,0,0,0,7,10,0.802,0.68,0.538,0.71,0.667,18521230280,943288,4.97,2232180000000,0,0,7076.427734375,7349.570480604553,7324.039278273833,NA,0,Europe & Central Asia
2001,Cyprus,CYP,0,544,0.23,0,0,0,7,10,0.81,0.689,0.545,0.715,0.674,19253293119,960274,3.98,2418250000000,0,0,7076.427734375,7349.570480604553,7324.039278273833,98335360,0,Europe & Central Asia
2002,Cyprus,CYP,0,851,0.36,0,0,0,7,10,0.818,0.693,0.552,0.725,0.683,19970084847,976968,3.3,2639120000000,0,0,7076.427734375,7349.570480604553,7324.039278273833,109475280,0,Europe & Central Asia
2003,Cyprus,CYP,0,756,0.3,0,0,0,7,10,0.815,0.683,0.548,0.72,0.679,20493957311,993562,4.14,2904040000000,0,0,7076.427734375,7349.570480604553,7324.039278273833,134227520,0,Europe & Central Asia
2004,Cyprus,CYP,0,1143,0.43,0,0,0,7,10,0.836,0.724,0.585,0.742,0.714,21524054090,1010410,4.33,3197740000000,0.999999989,0,7076.427734375,7349.570480604553,7324.039278273833,126204184,0,Europe & Central Asia
2005,Cyprus,CYP,0,686,0.27,0,0,0,7,10,0.838,0.726,0.573,0.747,0.717,22568617261,1027657,5.3,3562110000000,0,0,7076.427734375,7349.570480604553,7324.039278273833,132211816,0,Europe & Central Asia
